date,Temperature,Humidity,Light,CO2,Occupancy
2/6/2015 2:35,20.6,19.39,0.0,433.5,0
2/6/2015 2:36,20.6,19.295,0.0,434.5,0
2/6/2015 2:37,20.6,19.29,0.0,434.0,0
2/6/2015 2:38,20.6,19.29,0.0,435.0,0
2/6/2015 2:38,20.5,19.34,0.0,431.0,0
2/6/2015 2:39,20.5,19.29,0.0,431.5,0
2/6/2015 2:41,20.46333333,19.22666667,0.0,432.6666667,0
2/6/2015 2:42,20.5,19.39,0.0,436.0,0
2/6/2015 2:43,20.5,19.39,0.0,436.0,0
2/6/2015 2:44,20.5,19.245,0.0,441.5,0
2/6/2015 2:44,20.5,19.2,0.0,434.0,0
2/6/2015 2:45,20.39,19.29,0.0,433.5,0
2/6/2015 2:47,20.42666667,19.29,0.0,429.3333333,0
2/6/2015 2:48,20.5,19.29,0.0,434.5,0
2/6/2015 2:49,20.5,19.2,0.0,433.5,0
2/6/2015 2:50,20.5,19.15,0.0,435.5,0
2/6/2015 2:51,20.445,19.05,0.0,435.0,0
2/6/2015 2:51,20.39,19.16666667,0.0,434.0,0
2/6/2015 2:53,20.39,19.245,0.0,430.5,0
2/6/2015 2:54,20.39,19.2,0.0,426.0,0
2/6/2015 2:55,20.5,19.2,0.0,429.0,0
2/6/2015 2:55,20.5,19.2,0.0,435.5,0
2/6/2015 2:57,20.5,19.2,0.0,433.5,0
2/6/2015 2:57,20.5,19.2,0.0,427.5,0
2/6/2015 2:58,20.53333333,19.16666667,0.0,429.6666667,0
2/6/2015 3:00,20.525,19.175,0.0,433.0,0
2/6/2015 3:01,20.5,19.1,0.0,432.5,0
2/6/2015 3:02,20.5,19.1,0.0,431.0,0
2/6/2015 3:03,20.53333333,19.1,0.0,433.3333333,0
2/6/2015 3:04,20.5,19.1,0.0,433.0,0
2/6/2015 3:04,20.5,19.1,0.0,434.0,0
2/6/2015 3:06,20.5,19.1,0.0,437.0,0
2/6/2015 3:07,20.5,19.1,0.0,437.0,0
2/6/2015 3:08,20.5,19.1,0.0,439.0,0
2/6/2015 3:08,20.53333333,18.96333333,0.0,432.3333333,0
2/6/2015 3:10,20.525,19.075,0.0,432.0,0
2/6/2015 3:10,20.5,19.05,0.0,429.5,0
2/6/2015 3:11,20.5,19.1,0.0,436.5,0
2/6/2015 3:13,20.53333333,19.0,0.0,432.6666667,0
2/6/2015 3:14,20.55,19.0,0.0,430.0,0
2/6/2015 3:15,20.5,18.945,0.0,425.0,0
2/6/2015 3:16,20.55,19.0,0.0,425.5,0
2/6/2015 3:16,20.55,19.0,0.0,434.0,0
2/6/2015 3:17,20.5,19.0,0.0,433.0,0
2/6/2015 3:19,20.5,19.0,0.0,433.0,0
2/6/2015 3:20,20.6,18.96333333,0.0,433.5,0
2/6/2015 3:21,20.5,19.0,0.0,426.0,0
2/6/2015 3:22,20.53333333,18.96333333,0.0,426.3333333,0
2/6/2015 3:23,20.53333333,18.92666667,0.0,430.0,0
2/6/2015 3:23,20.6,18.945,0.0,436.0,0
2/6/2015 3:24,20.6,19.0,0.0,437.5,0
2/6/2015 3:26,20.5,19.0,0.0,433.5,0
2/6/2015 3:27,20.55,18.945,0.0,432.5,0
2/6/2015 3:28,20.55,18.945,0.0,430.0,0
2/6/2015 3:29,20.5,19.0,0.0,433.0,0
2/6/2015 3:29,20.6,19.0,0.0,439.0,0
2/6/2015 3:30,20.5,18.89,0.0,429.5,0
2/6/2015 3:32,20.55,19.0,0.0,431.0,0
2/6/2015 3:33,20.6,19.0,0.0,433.0,0
2/6/2015 3:34,20.55,19.0,0.0,434.0,0
2/6/2015 3:35,20.55,18.89,0.0,434.5,0
2/6/2015 3:36,20.5,18.945,0.0,435.5,0
2/6/2015 3:36,20.5,18.84,0.0,434.5,0
2/6/2015 3:38,20.5,18.89,0.0,433.5,0
2/6/2015 3:39,20.5,19.0,0.0,433.0,0
2/6/2015 3:40,20.5,19.0,0.0,433.5,0
2/6/2015 3:40,20.5,19.0,0.0,434.5,0
2/6/2015 3:42,20.5,19.0,0.0,438.0,0
2/6/2015 3:42,20.5,18.945,0.0,437.0,0
2/6/2015 3:43,20.445,18.945,0.0,435.0,0
2/6/2015 3:45,20.5,19.0,0.0,434.0,0
2/6/2015 3:46,20.5,18.895,0.0,434.5,0
2/6/2015 3:47,20.5,18.89,0.0,431.0,0
2/6/2015 3:48,20.5,19.0,0.0,433.5,0
2/6/2015 3:49,20.42666667,18.89,0.0,431.6666667,0
2/6/2015 3:49,20.39,18.82333333,0.0,428.6666667,0
2/6/2015 3:51,20.39,18.79,0.0,429.5,0
2/6/2015 3:52,20.39,18.92666667,0.0,434.3333333,0
2/6/2015 3:53,20.39,18.84,0.0,430.0,0
2/6/2015 3:53,20.39,18.7,0.0,430.0,0
2/6/2015 3:55,20.39,18.89,0.0,424.0,0
2/6/2015 3:55,20.39,18.92666667,0.0,427.3333333,0
2/6/2015 3:56,20.39,18.82333333,0.0,430.0,0
2/6/2015 3:58,20.39,18.79,0.0,431.0,0
2/6/2015 3:59,20.39,18.79,0.0,433.5,0
2/6/2015 4:00,20.445,18.79,0.0,430.0,0
2/6/2015 4:01,20.445,18.79,0.0,434.0,0
2/6/2015 4:01,20.5,18.79,0.0,434.0,0
2/6/2015 4:02,20.5,18.79,0.0,435.5,0
2/6/2015 4:04,20.5,18.79,0.0,436.3333333,0
2/6/2015 4:05,20.5,18.745,0.0,434.5,0
2/6/2015 4:06,20.5,18.745,0.0,434.0,0
2/6/2015 4:07,20.5,18.7,0.0,434.0,0
2/6/2015 4:08,20.5,18.79,0.0,435.0,0
2/6/2015 4:08,20.5,18.79,0.0,430.5,0
2/6/2015 4:09,20.5,18.7,0.0,436.0,0
2/6/2015 4:11,20.39,18.66666667,0.0,431.6666667,0
2/6/2015 4:12,20.39,18.76,0.0,428.6666667,0
2/6/2015 4:13,20.39,18.7675,0.0,431.0,0
2/6/2015 4:14,20.39,18.7225,0.0,434.5,0
2/6/2015 4:14,20.39,18.7,0.0,434.5,0
2/6/2015 4:15,20.39,18.7,0.0,429.5,0
2/6/2015 4:17,20.39,18.745,0.0,432.0,0
2/6/2015 4:18,20.39,18.7,0.0,435.5,0
2/6/2015 4:19,20.39,18.6,0.0,436.0,0
2/6/2015 4:20,20.39,18.745,0.0,430.0,0
2/6/2015 4:21,20.39,18.76,0.0,434.0,0
2/6/2015 4:21,20.39,18.745,0.0,435.0,0
2/6/2015 4:23,20.39,18.7,0.0,434.5,0
2/6/2015 4:24,20.39,18.7,0.0,427.5,0
2/6/2015 4:25,20.39,18.7,0.0,433.3333333,0
2/6/2015 4:25,20.5,18.745,0.0,433.0,0
2/6/2015 4:27,20.39,18.7,0.0,438.0,0
2/6/2015 4:27,20.445,18.7,0.0,434.0,0
2/6/2015 4:28,20.46333333,18.73,0.0,432.6666667,0
2/6/2015 4:30,20.5,18.7,0.0,435.0,0
2/6/2015 4:31,20.445,18.7,0.0,433.5,0
2/6/2015 4:32,20.39,18.6,0.0,432.0,0
2/6/2015 4:33,20.39,18.7,0.0,434.0,0
2/6/2015 4:34,20.39,18.7,0.0,439.0,0
2/6/2015 4:34,20.39,18.7,0.0,434.0,0
2/6/2015 4:36,20.445,18.7,0.0,430.0,0
2/6/2015 4:37,20.445,18.7,0.0,435.0,0
2/6/2015 4:38,20.5,18.7,0.0,437.5,0
2/6/2015 4:38,20.5,18.7,0.0,434.0,0
2/6/2015 4:40,20.445,18.7,0.0,436.0,0
2/6/2015 4:40,20.445,18.7,0.0,432.5,0
2/6/2015 4:41,20.46333333,18.7,0.0,429.5,0
2/6/2015 4:43,20.39,18.7,0.0,430.0,0
2/6/2015 4:44,20.5,18.7,0.0,436.0,0
2/6/2015 4:45,20.5,18.745,0.0,436.5,0
2/6/2015 4:46,20.46333333,18.66666667,0.0,439.3333333,0
2/6/2015 4:46,20.39,18.6,0.0,435.0,0
2/6/2015 4:47,20.39,18.6,0.0,432.0,0
2/6/2015 4:49,20.39,18.65,0.0,431.0,0
2/6/2015 4:50,20.39,18.7,0.0,425.5,0
2/6/2015 4:51,20.39,18.7,0.0,429.0,0
2/6/2015 4:52,20.39,18.7,0.0,431.5,0
2/6/2015 4:53,20.39,18.6,0.0,435.0,0
2/6/2015 4:53,20.39,18.7,0.0,428.0,0
2/6/2015 4:54,20.39,18.7,0.0,431.5,0
2/6/2015 4:56,20.39,18.7,0.0,432.5,0
2/6/2015 4:57,20.445,18.7,0.0,434.5,0
2/6/2015 4:58,20.39,18.7,0.0,429.0,0
2/6/2015 4:59,20.39,18.66666667,0.0,428.6666667,0
2/6/2015 4:59,20.39,18.7,0.0,432.0,0
2/6/2015 5:00,20.39,18.7,0.0,430.0,0
2/6/2015 5:02,20.39,18.7,0.0,431.0,0
2/6/2015 5:03,20.445,18.6,0.0,431.5,0
2/6/2015 5:04,20.39,18.7,0.0,433.0,0
2/6/2015 5:05,20.39,18.7,0.0,437.5,0
2/6/2015 5:06,20.39,18.7,0.0,434.0,0
2/6/2015 5:06,20.39,18.7,0.0,432.0,0
2/6/2015 5:08,20.39,18.65,0.0,433.0,0
2/6/2015 5:09,20.39,18.7,0.0,425.5,0
2/6/2015 5:10,20.39,18.7,0.0,423.0,0
2/6/2015 5:10,20.39,18.66666667,0.0,430.0,0
2/6/2015 5:12,20.39,18.6,0.0,434.0,0
2/6/2015 5:12,20.35666667,18.6,0.0,428.6666667,0
2/6/2015 5:13,20.29,18.65,0.0,427.0,0
2/6/2015 5:15,20.34,18.7,0.0,425.5,0
2/6/2015 5:16,20.34,18.7,0.0,433.5,0
2/6/2015 5:17,20.34,18.7,0.0,434.5,0
2/6/2015 5:18,20.39,18.7,0.0,427.0,0
2/6/2015 5:19,20.39,18.65,0.0,433.0,0
2/6/2015 5:19,20.34,18.65,0.0,433.5,0
2/6/2015 5:21,20.35666667,18.66666667,0.0,432.6666667,0
2/6/2015 5:22,20.39,18.7,0.0,430.0,0
2/6/2015 5:23,20.34,18.7,0.0,430.5,0
2/6/2015 5:23,20.39,18.7,0.0,431.0,0
2/6/2015 5:25,20.39,18.65,0.0,431.3333333,0
2/6/2015 5:25,20.39,18.7,0.0,433.0,0
2/6/2015 5:26,20.39,18.7,0.0,432.0,0
2/6/2015 5:28,20.39,18.7,0.0,430.0,0
2/6/2015 5:29,20.34,18.7,0.0,431.5,0
2/6/2015 5:30,20.39,18.7,0.0,430.3333333,0
2/6/2015 5:31,20.39,18.7,0.0,429.0,0
2/6/2015 5:31,20.35666667,18.66666667,0.0,432.6666667,0
2/6/2015 5:32,20.34,18.6,0.0,431.5,0
2/6/2015 5:34,20.29,18.745,0.0,428.0,0
2/6/2015 5:35,20.29,18.745,0.0,425.5,0
2/6/2015 5:36,20.29,18.745,0.0,430.5,0
2/6/2015 5:37,20.29,18.79,0.0,432.0,0
2/6/2015 5:38,20.29,18.7,0.0,433.0,0
2/6/2015 5:38,20.29,18.745,0.0,435.5,0
2/6/2015 5:39,20.29,18.79,0.0,431.5,0
2/6/2015 5:41,20.29,18.7675,0.0,432.75,0
2/6/2015 5:42,20.29,18.7,0.0,437.0,0
2/6/2015 5:43,20.29,18.7,0.0,433.5,0
2/6/2015 5:44,20.29,18.7,0.0,434.0,0
2/6/2015 5:44,20.245,18.695,0.0,438.5,0
2/6/2015 5:45,20.29,18.79,0.0,436.5,0
2/6/2015 5:47,20.29,18.79,0.0,437.0,0
2/6/2015 5:48,20.29,18.79,0.0,436.0,0
2/6/2015 5:49,20.29,18.79,0.0,441.0,0
2/6/2015 5:50,20.29,18.79,0.0,440.0,0
2/6/2015 5:51,20.29,18.745,0.0,437.0,0
2/6/2015 5:51,20.29,18.79,0.0,438.5,0
2/6/2015 5:53,20.29,18.84,0.0,433.0,0
2/6/2015 5:54,20.245,18.795,0.0,434.0,0
2/6/2015 5:55,20.29,18.76,0.0,437.0,0
2/6/2015 5:55,20.29,18.79,0.0,435.0,0
2/6/2015 5:57,20.29,18.79,0.0,434.0,0
2/6/2015 5:57,20.29,18.79,0.0,437.0,0
2/6/2015 5:58,20.29,18.745,0.0,434.5,0
2/6/2015 6:00,20.29,18.745,0.0,439.0,0
2/6/2015 6:01,20.29,18.79,0.0,433.0,0
2/6/2015 6:02,20.29,18.7,0.0,434.0,0
2/6/2015 6:03,20.245,18.745,0.0,433.0,0
2/6/2015 6:04,20.245,18.745,0.0,432.5,0
2/6/2015 6:04,20.245,18.745,0.0,433.0,0
2/6/2015 6:06,20.2,18.745,0.0,433.0,0
2/6/2015 6:07,20.245,18.84,0.0,432.0,0
2/6/2015 6:08,20.2,18.79,0.0,434.0,0
2/6/2015 6:08,20.29,18.79,0.0,433.0,0
2/6/2015 6:10,20.245,18.745,0.0,430.5,0
2/6/2015 6:10,20.29,18.79,0.0,433.0,0
2/6/2015 6:11,20.29,18.745,0.0,434.0,0
2/6/2015 6:13,20.29,18.84,0.0,430.0,0
2/6/2015 6:14,20.29,18.79,0.0,431.3333333,0
2/6/2015 6:15,20.29,18.7,0.0,439.0,0
2/6/2015 6:16,20.29,18.79,0.0,439.0,0
2/6/2015 6:16,20.29,18.73,0.0,442.0,0
2/6/2015 6:17,20.2,18.7,0.0,432.0,0
2/6/2015 6:19,20.23,18.73,0.0,427.5,0
2/6/2015 6:20,20.29,18.745,0.0,433.0,0
2/6/2015 6:21,20.29,18.6,0.0,437.0,0
2/6/2015 6:22,20.29,18.7,0.0,432.0,0
2/6/2015 6:23,20.2,18.7,0.0,426.0,0
2/6/2015 6:23,20.29,18.7,0.0,431.0,0
2/6/2015 6:24,20.29,18.7,0.0,433.3333333,0
2/6/2015 6:26,20.29,18.675,0.0,429.25,0
2/6/2015 6:27,20.26,18.63333333,0.0,433.3333333,0
2/6/2015 6:28,20.245,18.65,0.0,430.5,0
2/6/2015 6:29,20.29,18.7,0.0,430.0,0
2/6/2015 6:29,20.29,18.7,0.0,433.5,0
2/6/2015 6:30,20.29,18.6,0.0,432.5,0
2/6/2015 6:32,20.29,18.7,0.0,432.0,0
2/6/2015 6:33,20.29,18.7,0.0,434.0,0
2/6/2015 6:34,20.29,18.6,0.0,429.0,0
2/6/2015 6:35,20.29,18.65,0.0,438.0,0
2/6/2015 6:36,20.29,18.7,0.0,439.0,0
2/6/2015 6:36,20.29,18.7,0.0,433.0,0
2/6/2015 6:38,20.29,18.65,0.0,433.5,0
2/6/2015 6:39,20.29,18.6,0.0,431.0,0
2/6/2015 6:40,20.32333333,18.56666667,0.0,432.6666667,0
2/6/2015 6:40,20.39,18.6,0.0,434.0,0
2/6/2015 6:42,20.39,18.6,0.0,434.0,0
2/6/2015 6:42,20.39,18.6,0.0,436.5,0
2/6/2015 6:43,20.39,18.6,0.0,432.6666667,0
2/6/2015 6:45,20.39,18.6,0.0,429.75,0
2/6/2015 6:46,20.39,18.5,0.0,428.5,0
2/6/2015 6:47,20.39,18.6,0.0,434.0,0
2/6/2015 6:48,20.29,18.6,0.0,435.5,0
2/6/2015 6:49,20.29,18.39,0.0,432.0,0
2/6/2015 6:49,20.245,18.6,0.0,433.0,0
2/6/2015 6:51,20.29,18.7,0.0,434.0,0
2/6/2015 6:52,20.29,18.65,0.0,433.5,0
2/6/2015 6:53,20.2,18.6,0.0,432.0,0
2/6/2015 6:53,20.2,18.6,0.0,431.0,0
2/6/2015 6:55,20.2,18.6,0.0,435.0,0
2/6/2015 6:55,20.2,18.6,0.0,438.0,0
2/6/2015 6:56,20.2,18.6,0.0,432.0,0
2/6/2015 6:58,20.1,18.6,0.0,430.0,0
2/6/2015 6:59,20.2,18.6,0.0,428.5,0
2/6/2015 7:00,20.2,18.6,0.0,432.6666667,0
2/6/2015 7:01,20.2,18.6,0.0,432.0,0
2/6/2015 7:01,20.2,18.6,0.0,430.0,0
2/6/2015 7:02,20.2,18.6,0.0,431.3333333,0
2/6/2015 7:04,20.2,18.6,0.0,432.6666667,0
2/6/2015 7:05,20.2,18.6,0.0,434.0,0
2/6/2015 7:06,20.2,18.6,0.0,429.0,0
2/6/2015 7:07,20.2,18.6,0.0,429.0,0
2/6/2015 7:08,20.2,18.6,0.0,433.0,0
2/6/2015 7:08,20.2,18.6,0.0,436.0,0
2/6/2015 7:09,20.2,18.6,0.0,440.0,0
2/6/2015 7:11,20.2,18.6,0.0,436.0,0
2/6/2015 7:12,20.2,18.6,0.0,435.0,0
2/6/2015 7:13,20.2,18.56666667,0.0,430.0,0
2/6/2015 7:14,20.2,18.6,0.0,425.5,0
2/6/2015 7:14,20.2,18.6,0.0,432.0,0
2/6/2015 7:15,20.245,18.6,0.0,439.5,0
2/6/2015 7:17,20.29,18.6,0.0,434.0,0
2/6/2015 7:18,20.29,18.5,0.0,442.0,0
2/6/2015 7:19,20.29,18.5,0.0,439.0,0
2/6/2015 7:20,20.29,18.56666667,0.0,436.6666667,0
2/6/2015 7:21,20.29,18.5,0.0,439.0,0
2/6/2015 7:21,20.29,18.5,0.0,436.0,0
2/6/2015 7:23,20.29,18.5,0.0,435.0,0
2/6/2015 7:24,20.29,18.55,0.0,439.0,0
2/6/2015 7:25,20.29,18.5,0.0,433.0,0
2/6/2015 7:25,20.29,18.5,0.0,435.0,0
2/6/2015 7:27,20.29,18.5,0.0,436.0,0
2/6/2015 7:27,20.245,18.5,0.0,438.0,0
2/6/2015 7:28,20.245,18.55,0.0,439.0,0
2/6/2015 7:30,20.2,18.5,0.0,436.5,0
2/6/2015 7:31,20.2,18.5,0.0,432.6666667,0
2/6/2015 7:32,20.2,18.5,0.0,427.5,0
2/6/2015 7:33,20.2,18.5,0.0,427.0,0
2/6/2015 7:34,20.245,18.55,0.0,432.0,0
2/6/2015 7:34,20.245,18.55,0.0,438.0,0
2/6/2015 7:36,20.2,18.5,0.0,436.0,0
2/6/2015 7:37,20.2,18.5,0.0,434.0,0
2/6/2015 7:38,20.2,18.6,0.0,435.0,0
2/6/2015 7:38,20.2,18.6,0.0,435.0,0
2/6/2015 7:40,20.2,18.6,260.3333333,434.0,0
2/6/2015 7:40,20.2,18.6,401.3333333,439.0,1
2/6/2015 7:41,20.175,18.6,433.0,437.5,0
2/6/2015 7:43,20.175,18.675,422.5,440.75,0
2/6/2015 7:44,20.2,18.7,419.0,442.0,0
2/6/2015 7:45,20.175,18.7,419.0,448.5,0
2/6/2015 7:46,20.1,18.745,419.0,451.0,0
2/6/2015 7:46,20.15,18.7,419.0,457.25,1
2/6/2015 7:47,20.13333333,18.7,409.0,458.6666667,0
2/6/2015 7:49,20.175,18.7225,411.0,456.0,0
2/6/2015 7:50,20.125,18.865,411.0,458.0,1
2/6/2015 7:51,20.15,18.89,411.0,460.0,1
2/6/2015 7:52,20.2,18.89,411.0,459.75,1
2/6/2015 7:53,20.2,19.05,411.0,464.0,1
2/6/2015 7:53,20.2225,19.05,407.5,463.5,1
2/6/2015 7:54,20.2675,19.2175,400.0,470.25,1
2/6/2015 7:56,20.29,19.2225,400.0,483.5,1
2/6/2015 7:57,20.315,19.245,413.0,488.6666667,1
2/6/2015 7:58,20.39,19.22,412.2,496.25,1
2/6/2015 7:59,20.39,19.26,409.0,496.25,1
2/6/2015 7:59,20.4175,19.29,411.0,497.0,1
2/6/2015 8:00,20.42666667,19.16333333,413.0,504.0,1
2/6/2015 8:02,20.4725,19.0975,411.0,503.25,1
2/6/2015 8:03,20.525,19.315,411.0,509.25,1
2/6/2015 8:04,20.5,19.2425,405.0,515.0,1
2/6/2015 8:05,20.56666667,19.2,409.0,515.3333333,1
2/6/2015 8:06,20.625,19.4175,405.0,524.5,1
2/6/2015 8:06,20.65,19.4725,408.5,531.0,1
2/6/2015 8:08,20.7,19.5,418.3333333,530.3333333,1
2/6/2015 8:09,20.7,19.5,419.0,533.6666667,1
2/6/2015 8:10,20.7,19.575,419.0,535.75,1
2/6/2015 8:10,20.7225,19.6,419.0,546.25,1
2/6/2015 8:12,20.7,19.53333333,419.0,547.0,1
2/6/2015 8:12,20.79,19.4725,419.0,546.25,1
2/6/2015 8:13,20.79,19.5,419.0,551.25,1
2/6/2015 8:15,20.79,19.53333333,419.0,560.0,1
2/6/2015 8:16,20.79,19.525,419.0,564.0,1
2/6/2015 8:17,20.815,19.625,419.0,568.75,1
2/6/2015 8:18,20.79,19.63333333,419.0,572.0,1
2/6/2015 8:19,20.84,19.65,419.0,573.0,1
2/6/2015 8:19,20.89,19.72,419.0,575.25,1
2/6/2015 8:21,20.865,19.65,419.0,579.5,1
2/6/2015 8:22,20.89,19.6,426.0,583.5,1
2/6/2015 8:23,20.89,19.63333333,423.6666667,585.3333333,1
2/6/2015 8:23,20.89,19.7,426.0,587.5,1
2/6/2015 8:25,20.89,19.65,422.5,591.5,1
2/6/2015 8:25,20.89,19.7,426.0,594.0,1
2/6/2015 8:26,20.89,19.625,419.0,597.5,1
2/6/2015 8:28,20.89,19.63333333,428.3333333,595.3333333,1
2/6/2015 8:29,20.865,19.675,429.5,590.75,1
2/6/2015 8:30,20.865,19.7425,429.5,589.75,1
2/6/2015 8:31,20.82333333,19.66666667,433.0,591.0,1
2/6/2015 8:31,20.84,19.695,433.0,589.5,1
2/6/2015 8:32,20.89,19.7225,433.0,595.75,1
2/6/2015 8:34,20.865,19.7225,433.0,596.75,1
2/6/2015 8:35,20.85666667,19.76,433.0,598.6666667,1
2/6/2015 8:36,20.865,19.7675,433.0,605.5,1
2/6/2015 8:37,20.84,19.745,433.0,609.0,1
2/6/2015 8:38,20.84,19.745,433.0,614.0,1
2/6/2015 8:38,20.84,19.745,433.0,614.75,1
2/6/2015 8:39,20.89,19.79,433.0,621.0,1
2/6/2015 8:41,20.865,19.7675,433.0,620.25,1
2/6/2015 8:42,20.865,19.7675,433.0,617.5,1
2/6/2015 8:43,20.865,19.7675,433.0,621.25,1
2/6/2015 8:44,20.89,19.79,433.0,616.6666667,1
2/6/2015 8:44,20.865,19.7675,433.0,620.0,1
2/6/2015 8:45,20.85666667,19.76,433.0,628.3333333,1
2/6/2015 8:47,20.84,19.7675,433.0,635.25,1
2/6/2015 8:48,20.865,19.7675,433.0,636.5,1
2/6/2015 8:49,20.89,19.79,433.0,635.5,1
2/6/2015 8:50,20.89,19.79,433.0,635.75,1
2/6/2015 8:51,20.865,19.7675,433.0,637.5,1
2/6/2015 8:51,20.84,19.745,433.0,629.75,1
2/6/2015 8:53,20.865,19.7675,433.0,637.25,1
2/6/2015 8:54,20.89,19.79,433.0,647.3333333,1
2/6/2015 8:55,20.865,19.7675,433.0,646.0,1
2/6/2015 8:55,20.82333333,19.73,433.0,642.6666667,1
2/6/2015 8:57,20.85666667,19.79333333,433.0,648.0,1
2/6/2015 8:57,20.89,19.79,433.0,655.0,1
2/6/2015 8:58,20.9175,19.79,433.0,650.5,1
2/6/2015 9:00,20.92666667,19.79,433.0,643.6666667,1
2/6/2015 9:01,20.9175,19.79,433.0,642.0,1
2/6/2015 9:02,20.96333333,19.79,433.0,639.3333333,1
2/6/2015 9:03,20.89,19.79,436.5,648.0,1
2/6/2015 9:04,20.89,19.815,426.0,649.0,1
2/6/2015 9:04,20.89,19.79,433.0,654.0,1
2/6/2015 9:06,20.89,19.92666667,433.0,660.0,1
2/6/2015 9:07,20.89,20.13333333,442.3333333,677.3333333,1
2/6/2015 9:08,20.89,20.354,435.8,698.2,1
2/6/2015 9:08,20.89,20.4725,447.0,709.25,1
2/6/2015 9:10,20.92666667,20.39,442.3333333,712.0,1
2/6/2015 9:10,20.945,20.5,443.5,710.0,1
2/6/2015 9:11,20.945,20.445,447.0,708.0,1
2/6/2015 9:13,20.945,20.55,447.0,707.5,1
2/6/2015 9:14,20.945,20.6975,447.0,725.75,1
2/6/2015 9:15,20.9725,20.7675,438.0,733.25,1
2/6/2015 9:16,21.0,20.79,441.0,735.3333333,1
2/6/2015 9:16,21.0,20.815,438.0,740.75,1
2/6/2015 9:17,21.0,20.865,438.0,744.25,1
2/6/2015 9:19,21.0,20.79,438.0,757.0,1
2/6/2015 9:20,21.0,20.79,440.0,759.0,1
2/6/2015 9:21,21.0,20.815,437.25,752.25,1
2/6/2015 9:22,21.0,20.865,438.0,754.5,1
2/6/2015 9:23,21.025,20.945,440.25,758.5,1
2/6/2015 9:23,21.05,21.0,436.5,764.0,1
2/6/2015 9:24,21.05,21.05,441.0,765.25,1
2/6/2015 9:26,21.1,21.15,436.5,769.75,1
2/6/2015 9:27,21.1,21.245,444.0,780.25,1
2/6/2015 9:28,21.1,21.29,444.0,786.0,1
2/6/2015 9:29,21.1,21.2225,444.0,783.25,1
2/6/2015 9:29,21.1,21.2675,444.0,787.0,1
2/6/2015 9:30,21.1,21.2,444.0,787.6666667,1
2/6/2015 9:32,21.1,21.2,448.0,786.75,1
2/6/2015 9:33,21.1,21.2,444.0,782.5,1
2/6/2015 9:34,21.1,21.1,454.75,779.75,1
2/6/2015 9:35,21.1,21.05,454.75,777.5,1
2/6/2015 9:36,21.1,21.1,460.0,779.3333333,1
2/6/2015 9:36,21.175,21.075,449.5,782.75,1
2/6/2015 9:38,21.15,21.05,449.5,787.5,1
2/6/2015 9:39,21.2,21.075,454.75,777.0,1
2/6/2015 9:40,21.2,21.06666667,449.3333333,789.6666667,1
2/6/2015 9:40,21.175,21.075,460.0,805.25,1
2/6/2015 9:42,21.2,20.9975,456.0,801.25,1
2/6/2015 9:42,21.2,21.0,460.0,796.0,1
2/6/2015 9:43,21.2225,21.025,449.5,793.25,1
2/6/2015 9:45,21.29,20.96333333,453.0,788.3333333,1
2/6/2015 9:46,21.2675,21.0,460.0,794.5,1
2/6/2015 9:47,21.29,21.0,460.0,797.5,1
2/6/2015 9:48,21.32333333,21.03333333,460.0,810.0,1
2/6/2015 9:49,21.29,21.0,450.75,812.5,1
2/6/2015 9:49,21.29,21.03333333,454.6666667,813.6666667,1
2/6/2015 9:51,21.315,20.9725,444.0,809.25,1
2/6/2015 9:52,21.29,21.0,444.0,812.3333333,1
2/6/2015 9:53,21.29,21.03333333,454.6666667,807.6666667,1
2/6/2015 9:53,21.315,21.0,460.0,810.5,1
2/6/2015 9:55,21.34,21.0,452.0,811.5,1
2/6/2015 9:55,21.325,20.978,456.0,808.0,1
2/6/2015 9:56,21.31,20.956,460.0,804.5,1
2/6/2015 9:58,21.32333333,20.86,460.0,797.3333333,1
2/6/2015 9:59,21.35666667,20.92666667,460.0,796.3333333,1
2/6/2015 10:00,21.39,20.865,449.5,798.5,1
2/6/2015 10:01,21.39,20.79,460.0,796.0,1
2/6/2015 10:01,21.34,20.995,449.5,801.25,1
2/6/2015 10:02,21.34,21.1,449.5,811.0,1
2/6/2015 10:04,21.29,21.245,460.0,821.5,1
2/6/2015 10:05,21.34,21.2675,455.5,830.25,1
2/6/2015 10:06,21.29,21.29,457.0,835.0,1
2/6/2015 10:07,21.34,21.2,449.5,831.0,1
2/6/2015 10:08,21.315,21.29,454.75,834.75,1
2/6/2015 10:08,21.29,21.29,460.0,837.0,1
2/6/2015 10:09,21.315,21.29,460.0,841.0,1
2/6/2015 10:11,21.315,21.2675,460.0,844.5,1
2/6/2015 10:12,21.39,21.34,460.0,847.0,1
2/6/2015 10:13,21.39,21.2675,454.75,842.5,1
2/6/2015 10:14,21.39,21.2,453.0,841.0,1
2/6/2015 10:14,21.39,21.2475,449.5,839.5,1
2/6/2015 10:15,21.365,21.3175,454.75,844.5,1
2/6/2015 10:17,21.39,21.2,457.0,847.0,1
2/6/2015 10:18,21.39,21.2675,454.0,847.75,1
2/6/2015 10:19,21.32333333,21.23,464.0,843.3333333,1
2/6/2015 10:20,21.365,21.315,461.5,847.25,1
2/6/2015 10:21,21.39,21.34,449.5,848.5,1
2/6/2015 10:21,21.34,21.445,449.5,848.5,1
2/6/2015 10:23,21.39,21.39,454.0,854.25,1
2/6/2015 10:24,21.34,21.1475,455.5,848.25,1
